42099;2016;7;5;7343;ADMINISTRACAO DIRETA;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;66008.47
42908;2016;11;5;7370;ADMINISTRACAO DIRETA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;75895.19
42908;2016;11;5;7405;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADANIA;103664.32
42938;2016;12;5;7440;AUTARQUIAS E FUNDACOES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;1134455.32
42038;2016;5;5;7433;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;500000.00
42477;2016;8;5;7434;AUTARQUIAS E FUNDACOES;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;23.80
41566;2016;1;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;203235.22
41566;2016;1;5;7423;AUTARQUIAS E FUNDACOES;FUNDACAO RURAL MINEIRA;1699.39
41566;2016;1;5;7597;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS;0.00
41566;2016;1;5;7597;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS;11099.28
41566;2016;1;5;7364;FUNDOS;FUNDO ESTADUAL DE CULTURA;158.12
41566;2016;1;5;7416;FUNDOS;FUNDO DE ASSISTENCIA AO PECULIO DOS SERVIDORES PUBLICOS DO ESTADO DE MINAS GERAIS;3131920.39
42069;2016;6;5;7600;AUTARQUIAS E FUNDACOES;IMPRENSA OFICIAL DO ESTADO DE MINAS GERAIS;189003.79
41597;2016;2;5;7367;FUNDOS;FUNDO ESTADUAL DE SAUDE;999489.36
42538;2016;10;5;7350;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA;887861.05
42038;2016;5;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;8475.44
42908;2016;11;5;7407;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES;6699.94
42908;2016;11;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;193120.96
42069;2016;6;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;20080.00
42008;2016;4;5;7361;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;35000.00
42508;2016;9;5;7436;AUTARQUIAS E FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;433471.94
42477;2016;8;5;7441;AUTARQUIAS E FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;2080.72
41626;2016;3;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;47159.38
42538;2016;10;5;7436;AUTARQUIAS E FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;49945.82
42477;2016;8;5;7434;AUTARQUIAS E FUNDACOES;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;37738.42
42477;2016;8;5;7598;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE AGROPECUARIA;46724.96
41626;2016;3;5;7433;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;2574.24
41626;2016;3;5;7596;AUTARQUIAS E FUNDACOES;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;8279.67
41626;2016;3;5;7360;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;1661.32
42038;2016;5;5;7436;AUTARQUIAS E FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;3719.64
42008;2016;4;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;30400.91
42538;2016;10;5;7367;FUNDOS;FUNDO ESTADUAL DE SAUDE;366775.01
42938;2016;12;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;75.60
42938;2016;12;5;7433;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;24422.77
42038;2016;5;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;150804.62
41626;2016;3;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;947.25
41566;2016;1;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42069;2016;6;5;7435;AUTARQUIAS E FUNDACOES;FUNDACAO EZEQUIEL DIAS;27966.50
42008;2016;4;5;7438;AUTARQUIAS E FUNDACOES;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO;7885.53
42008;2016;4;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;155028.68
42938;2016;12;5;7352;FUNDOS;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR;719920.54
42938;2016;12;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;1502.63
42938;2016;12;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;3170.87
42477;2016;8;5;7437;AUTARQUIAS E FUNDACOES;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS;931.67
42069;2016;6;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;18103.74
42908;2016;11;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;1961630.16
42477;2016;8;5;7419;AUTARQUIAS E FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;98792.34
42538;2016;10;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;85971.86
42477;2016;8;5;7407;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ESPORTES;630854.78
42477;2016;8;5;7596;AUTARQUIAS E FUNDACOES;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;142.69
42008;2016;4;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;938227.09
42477;2016;8;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;51608.18
42477;2016;8;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
41597;2016;2;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;2192.92
42038;2016;5;5;7373;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL;22306.40
41597;2016;2;5;7417;AUTARQUIAS E FUNDACOES;LOTERIA DO ESTADO DE MINAS GERAIS;795715.00
42508;2016;9;5;7426;AUTARQUIAS E FUNDACOES;DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS;7878.30
42508;2016;9;5;7433;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;4439.33
42069;2016;6;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
41566;2016;1;5;7421;AUTARQUIAS E FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE;6060130.38
41566;2016;1;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;129710.39
41566;2016;1;5;7436;AUTARQUIAS E FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;178600.57
41566;2016;1;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;448388.62
41566;2016;1;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;0.00
42008;2016;4;5;7423;AUTARQUIAS E FUNDACOES;FUNDACAO RURAL MINEIRA;92429.48
42008;2016;4;5;7383;FUNDOS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;78773.29
42938;2016;12;5;7373;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE ADMINISTRACAO PRISIONAL;16924.54
42908;2016;11;5;7367;FUNDOS;FUNDO ESTADUAL DE SAUDE;-14134.24
42938;2016;12;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;48900.00
42938;2016;12;5;7601;AUTARQUIAS E FUNDACOES;INSTITUTO DE GEOINFORMACAO  E TECNOLOGIA;2000.00
42908;2016;11;5;7367;FUNDOS;FUNDO ESTADUAL DE SAUDE;639056.77
42008;2016;4;5;7423;AUTARQUIAS E FUNDACOES;FUNDACAO RURAL MINEIRA;3614.59
42477;2016;8;5;7350;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA;7735.01
42938;2016;12;5;7405;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADANIA;47749.48
42938;2016;12;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;9377511.28
42908;2016;11;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;1859.40
42908;2016;11;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;109850.87
42538;2016;10;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;86574.46
41626;2016;3;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42008;2016;4;5;7350;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA;77939.98
41597;2016;2;5;7387;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;997486.70
42938;2016;12;5;7361;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;400272.00
42938;2016;12;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;279567.82
42477;2016;8;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;12706814.79
42038;2016;5;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;2270.31
42038;2016;5;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;352127.48
42038;2016;5;5;7361;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;41300.00
42938;2016;12;5;7440;AUTARQUIAS E FUNDACOES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;57615.89
42477;2016;8;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;202874.57
42008;2016;4;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;1942333.71
42508;2016;9;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;12572321.85
42538;2016;10;5;7343;ADMINISTRACAO DIRETA;ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS;15805.57
42508;2016;9;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;2567.40
42508;2016;9;5;7418;AUTARQUIAS E FUNDACOES;FUNDACAO JOAO PINHEIRO;662.10
42099;2016;7;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;70643150.95
42508;2016;9;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;178310.73
42938;2016;12;5;7440;AUTARQUIAS E FUNDACOES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;1808.25
41566;2016;1;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;38698976.22
42477;2016;8;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;3142605.62
41566;2016;1;5;7438;AUTARQUIAS E FUNDACOES;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO;208.30
41566;2016;1;5;7596;AUTARQUIAS E FUNDACOES;UNIVERSIDADE DO ESTADO DE MINAS GERAIS;0.00
41566;2016;1;5;7367;FUNDOS;FUNDO ESTADUAL DE SAUDE;38032927.64
41566;2016;1;5;7439;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES;1366991.29
42938;2016;12;5;7417;AUTARQUIAS E FUNDACOES;LOTERIA DO ESTADO DE MINAS GERAIS;3157989.00
42069;2016;6;5;7431;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DO PATRIMONIO HISTORICO E ARTISTICO DE MINAS GERAIS;254.40
41626;2016;3;5;7433;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE GESTAO DAS AGUAS;855288.71
42038;2016;5;5;7404;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DESENVOLVIMENTO AGRARIO;1080000.00
41626;2016;3;5;7425;FUNDOS;FUNDO DE APOIO HABITACIONAL AOS MILITARES DO ESTADO DE MINAS GERAIS;375631.85
41566;2016;1;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;1574757.51
41566;2016;1;5;7434;AUTARQUIAS E FUNDACOES;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;1413.94
42538;2016;10;5;7436;AUTARQUIAS E FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;56209.11
42477;2016;8;5;7367;FUNDOS;FUNDO ESTADUAL DE SAUDE;115547.45
42538;2016;10;5;7602;AUTARQUIAS E FUNDACOES;INSTITUTO DE DESENVOLVIMENTO DO NORTE E NORDESTE DE MINAS GERAIS;411.58
42538;2016;10;5;7441;AUTARQUIAS E FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;18614.35
41626;2016;3;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;266404.90
41626;2016;3;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;14208873.85
42508;2016;9;5;7405;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE DIREITOS HUMANOS, PARTICIPACAO SOCIAL E CIDADANIA;0.00
42477;2016;8;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;465370.61
42538;2016;10;5;7610;FUNDOS;FUNDO DE APOIO HABITACIONAL DA ASSEMBLEIA LEGISLATIVA DE MINAS GERAIS;1086118.89
42508;2016;9;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;700.00
42008;2016;4;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;1291.53
42069;2016;6;5;7423;AUTARQUIAS E FUNDACOES;FUNDACAO RURAL MINEIRA;26100.00
42508;2016;9;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;4631790.51
42908;2016;11;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;210307.82
42938;2016;12;5;7440;AUTARQUIAS E FUNDACOES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;195830.00
42538;2016;10;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;178.46
42538;2016;10;5;7440;AUTARQUIAS E FUNDACOES;UNIVERSIDADE ESTADUAL DE MONTES CLAROS;7620.00
42477;2016;8;5;7439;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES;2093486.24
42477;2016;8;5;7422;AUTARQUIAS E FUNDACOES;INSTITUTO ESTADUAL DE FLORESTAS;757567.80
41597;2016;2;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;278389.74
41597;2016;2;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;12598.13
42038;2016;5;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42477;2016;8;5;7372;ADMINISTRACAO DIRETA;DEFENSORIA PUBLICA DO ESTADO DE MINAS GERAIS;82868.87
42508;2016;9;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;221.66
42099;2016;7;5;7441;AUTARQUIAS E FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;1779.74
42069;2016;6;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;41033.47
42938;2016;12;5;7383;FUNDOS;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;1009160.34
41597;2016;2;5;7599;AUTARQUIAS E FUNDACOES;DEPARTAMENTO ESTADUAL DE TELECOMUNICACOES DE MINAS GERAIS;195111.93
42538;2016;10;5;7598;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE AGROPECUARIA;1545131.05
42908;2016;11;5;7370;ADMINISTRACAO DIRETA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;947.46
42508;2016;9;5;7421;AUTARQUIAS E FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE;5145.48
42508;2016;9;5;7411;FUNDOS;FUNDO FINANCEIRO DE PREVIDENCIA;1606127.06
42508;2016;9;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;615247.84
42508;2016;9;5;7352;FUNDOS;FUNDO ESTADUAL DE PROTECAO E DEFESA DO CONSUMIDOR;4033670.32
41566;2016;1;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42538;2016;10;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42008;2016;4;5;7418;AUTARQUIAS E FUNDACOES;FUNDACAO JOAO PINHEIRO;24269.45
42008;2016;4;5;7427;AUTARQUIAS E FUNDACOES;FUNDACAO HELENA ANTIPOFF;29018.80
42069;2016;6;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;0.00
42099;2016;7;5;7387;ADMINISTRACAO DIRETA;POLICIA CIVIL DO ESTADO DE MINAS GERAIS;950000.00
42038;2016;5;5;7438;AUTARQUIAS E FUNDACOES;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO;30957.88
42038;2016;5;5;7438;AUTARQUIAS E FUNDACOES;DEPARTAMENTO DE EDIFICACOES E ESTRADAS DE RODAGEM DO ESTADO;6492.61
42038;2016;5;5;7603;AUTARQUIAS E FUNDACOES;AGENCIA DE DESENVOLVIMENTO DA REGIAO METROPOLITANA DE BELO HORIZONTE;10518.00
42038;2016;5;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;10997961.61
42508;2016;9;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;699818.77
42508;2016;9;5;7361;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;68561.60
42069;2016;6;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;1101.31
42099;2016;7;5;7439;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES;12237.77
42099;2016;7;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;205685.57
42908;2016;11;5;7367;FUNDOS;FUNDO ESTADUAL DE SAUDE;83905039.50
42038;2016;5;5;7435;AUTARQUIAS E FUNDACOES;FUNDACAO EZEQUIEL DIAS;3098.04
42069;2016;6;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;371510.99
42038;2016;5;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;170783.55
42038;2016;5;5;7597;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DO LEGISLATIVO DO ESTADO DE MINAS GERAIS;166556.16
42069;2016;6;5;7370;ADMINISTRACAO DIRETA;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;10000.00
41566;2016;1;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;603488.01
41566;2016;1;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;1209.73
42538;2016;10;5;7350;ADMINISTRACAO DIRETA;PROCURADORIA GERAL DE JUSTICA;2841.75
41566;2016;1;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;55453.03
41626;2016;3;5;7441;AUTARQUIAS E FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;922178.66
42508;2016;9;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;90354.72
42038;2016;5;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;7730233.01
42008;2016;4;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42008;2016;4;5;7426;AUTARQUIAS E FUNDACOES;DEPARTAMENTO DE OBRAS PUBLICAS DO ESTADO DE MINAS GERAIS;4386.30
42008;2016;4;5;7441;AUTARQUIAS E FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;253.33
42008;2016;4;5;7374;FUNDOS;FUNDO PENITENCIARIO ESTADUAL;497407.17
42908;2016;11;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;-530376.14
41597;2016;2;5;7423;AUTARQUIAS E FUNDACOES;FUNDACAO RURAL MINEIRA;913.34
42477;2016;8;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;21500.00
42908;2016;11;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;17507.49
41626;2016;3;5;7419;AUTARQUIAS E FUNDACOES;FUNDACAO DE AMPARO A PESQUISA DO ESTADO DE MINAS GERAIS;329607.30
41626;2016;3;5;7424;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES MILITARES DO ESTADO DE MINAS GERAIS;6789484.71
41626;2016;3;5;7423;AUTARQUIAS E FUNDACOES;FUNDACAO RURAL MINEIRA;26575.79
42008;2016;4;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;193866.03
42938;2016;12;5;7363;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE CULTURA;202939.91
42008;2016;4;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42508;2016;9;5;7434;AUTARQUIAS E FUNDACOES;JUNTA COMERCIAL DO ESTADO DE MINAS GERAIS;53.85
42477;2016;8;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;7898850.67
42099;2016;7;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;320.87
42038;2016;5;5;7439;FUNDOS;FUNDO ESTADUAL DE DESENVOLVIMENTO DE TRANSPORTES;7820214.91
42508;2016;9;5;7441;AUTARQUIAS E FUNDACOES;FUNDACAO CENTRO DE HEMATOLOGIA E HEMOTERAPIA DE MINAS GERAIS;1827.26
41626;2016;3;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;67820.84
41626;2016;3;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;12.42
42508;2016;9;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;563200.82
42038;2016;5;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
42008;2016;4;5;7436;AUTARQUIAS E FUNDACOES;FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS;11259.23
42008;2016;4;5;7361;ADMINISTRACAO DIRETA;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;1424.54
42099;2016;7;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;460794.08
42099;2016;7;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;30875.80
42908;2016;11;5;7421;AUTARQUIAS E FUNDACOES;FUNDACAO ESTADUAL DO MEIO AMBIENTE;1393264.97
42538;2016;10;5;7608;EMPRESAS DEPENDENTES;EMPRESA DE PESQUISA AGROPECUARIA DE MINAS GERAIS;255221.33
41626;2016;3;5;7598;AUTARQUIAS E FUNDACOES;INSTITUTO MINEIRO DE AGROPECUARIA;220925.71
41626;2016;3;5;7409;ADMINISTRACAO DIRETA;EGE SEC.FAZENDA-ENCARGOS DIVERSOS;0.00
41597;2016;2;5;7346;FUNDOS;FUNDO ESPECIAL DO PODER JUDICIARIO DO ESTADO DE MINAS GERAIS;150750.01
42008;2016;4;5;7605;AUTARQUIAS E FUNDACOES;FUNDACAO CENTRO INTERNACIONAL DE EDUCACAO, CAPACITACAO E PESQUISA APLICADA EM AGUAS;109721.02
42938;2016;12;5;7374;FUNDOS;FUNDO PENITENCIARIO ESTADUAL;0.00
42038;2016;5;5;7362;ADMINISTRACAO DIRETA;SECRETARIA DE ESTADO DE EDUCACAO;38596505.64
41597;2016;2;5;7415;AUTARQUIAS E FUNDACOES;INSTITUTO DE PREVIDENCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS;14321140.79
